text,HATE,NOT,OFFN,PRFN,Race,Religion,Gender,Other,None
jesus was no kike he was a jew in the biblical sense an aryan the jews of today are descended from southern european converts to judaism in the dark ages they are evil jesus is not,0.9945328235626221,0.0018921465380117297,0.0035750139504671097,0.996281087398529,0.029321519657969475,0.9855645298957825,0.051721569150686264,0.014881037175655365,0.02585490792989731
i wish i knew more ppl from houston so they could help me out i m not tryna move to the ghetto,0.0027042010333389044,0.860684335231781,0.1366114616394043,0.42536863684654236,0.20841765403747559,0.006975128781050444,0.016773037612438202,0.05136825144290924,0.5268574357032776
right many mexicans might think i am racist but i am not though it just that there thing that has always made the yousa work and it called following the laws and rules otherwise we are reduced to a violent chaotic liberal hell hole ghetto like london my cents,0.033956076949834824,0.683236300945282,0.2828076183795929,0.8953123092651367,0.4713912010192871,0.013692941516637802,0.007088103797286749,0.13831675052642822,0.375884473323822
honestly at leaset of alt righters are retarded and have no idea wtf they are actually talking about it kind of fun watching them embarrass themselves on youtube,0.0013965052785351872,0.0082176448777318,0.990385890007019,0.9978213310241699,0.0205493476241827,0.013532415963709354,0.061574459075927734,0.33243733644485474,0.6259205341339111
queer eye is my shit a bitch is addicted,0.007921513170003891,0.20459268987178802,0.7874858379364014,0.9996349811553955,0.034018777310848236,0.011645609512925148,0.7397103309631348,0.023192549124360085,0.3334408700466156
goddamnit you delete this stuff rn that nigger bitch is not worth it i wish i were a man rn i would so go after that fat black cunt just because,0.9924117922782898,0.0013708813348785043,0.006217275746166706,0.9992209672927856,0.9182593822479248,0.03157981485128403,0.574449360370636,0.014391315169632435,0.029225969687104225
rex tillerson fully aware that for at least fifty years boy scouts were being sexually molested by homosexuals led the push to flood the boy scouts with openly gay scouts fuck tillerson may he rot in hell,0.023148128762841225,0.7083876132965088,0.26846423745155334,0.9996788501739502,0.033119067549705505,0.03554212674498558,0.5527469515800476,0.013480045832693577,0.38307875394821167
many kill lists another bisexual nigger traitor in wh would trigger a million trucks converging on dc full blown running gun battles shtf,0.9983237385749817,0.0010846361983567476,0.0005915887304581702,0.999596893787384,0.9387137293815613,0.06219186633825302,0.0815737396478653,0.008168721571564674,0.03641936182975769
why are there queers everyday somewhere trying to tell us what to do abominations go away freaks stay away from anyone under the age of sickos,0.057551026344299316,0.6915432810783386,0.25090572237968445,0.9983991980552673,0.05802752822637558,0.020832465961575508,0.5153516530990601,0.018786799162626266,0.2556345760822296
his ancestors are rolling in their graves a negress had been added to the royal line therefore ending it royal wedding heritage uk,0.24879959225654602,0.5908627510070801,0.1603376269340515,0.7141904234886169,0.46778374910354614,0.04385688155889511,0.030153412371873856,0.0324600525200367,0.176838681101799
a prominent hollywood entertainment lawyer claims that poltergeist child star heather o rourke was raped and murdered by hollywood executives heather played the character carol anna freeling in all three of steven spielberg poltergeist films she died in,0.002052535070106387,0.975273609161377,0.022673875093460083,0.9955592155456543,0.026612544432282448,0.0161515474319458,0.059313829988241196,0.047255534678697586,0.7917084097862244
fuck you all hoes,0.004837188869714737,0.0410013385117054,0.9541614651679993,0.9990620017051697,0.021116767078638077,0.010563762858510017,0.8332952260971069,0.02125331200659275,0.1668892204761505
like literally what the actual fuck i am so mad at this this meme is stupid having nazi and shit but literally says trans fucking niggers this already giving me blackface vibes like this is crossing the line between being a black person,0.9969209432601929,0.0022838336881250143,0.0007952391752041876,0.9995049238204956,0.9384022951126099,0.045325759798288345,0.04047541692852974,0.016335200518369675,0.0748118981719017
no sand niggers no terror pretty straightforward,0.998706579208374,0.0009788468014448881,0.0003145380469504744,0.9982709884643555,0.966593861579895,0.027930768206715584,0.021955272182822227,0.010373525321483612,0.04867590591311455
jews still live as in the ot cultish self serving warring and against criticism b cos they have developed a culture of pharasitic entitlements they are not enlightened they still sacrifice animals with all their posturing they still reject god,0.17127162218093872,0.31237107515335083,0.5163573026657104,0.6829866766929626,0.043514613062143326,0.893887460231781,0.02985057607293129,0.04550808668136597,0.14474749565124512
prince is not gay like i am pretty sure i heard he was a homophobe,0.0016059140907600522,0.9596822261810303,0.03871183842420578,0.9986525177955627,0.02183474227786064,0.010708699934184551,0.5972719192504883,0.012033899314701557,0.3264155387878418
this is the hardest thing i ve ever done a white girl on the bachelor after the pandemic,0.00033964417525567114,0.9937291145324707,0.005931196268647909,0.2737103998661041,0.1862931102514267,0.007632564287632704,0.08002874255180359,0.011197801679372787,0.5825778841972351
hey jewie you still suckin jew cock in your twitter son,0.9690848588943481,0.002061188453808427,0.02885398454964161,0.9939934611320496,0.12718863785266876,0.9363409876823425,0.16590343415737152,0.013452407903969288,0.030136587098240852
dumbest cartoon propogated by the dumbest people get that shit outta here faggot,0.13053910434246063,0.006762830074876547,0.8626980185508728,0.9992374181747437,0.06352619081735611,0.024258321151137352,0.9214746952056885,0.03909749910235405,0.0748453363776207
good day for nepali sports team nepal women team won u19 team won by runs nepal men football team won comprehensively,0.0002739538613241166,0.9991554021835327,0.000570593576412648,0.6880837678909302,0.04225173592567444,0.01188766211271286,0.059739068150520325,0.05037948861718178,0.8555294871330261
bunch of queers,0.006248065736144781,0.9099677801132202,0.08378411829471588,0.9986608028411865,0.02769353985786438,0.012157291173934937,0.6929805874824524,0.01402327325195074,0.3439021706581116
imagine being so disconnected that you would think a dickies work shirt and some black pants are comparable to a fur suit imagine crying about optics while writing for a site that screams nigger in every title like a year old on xbox love who d just found chan,0.9985717535018921,0.001013339264318347,0.0004148883745074272,0.9994161128997803,0.9535082578659058,0.03380303457379341,0.06510979682207108,0.014208720065653324,0.05644894763827324
even calls them black out of respect for her nigger gods,0.9989911913871765,0.0007535457261838019,0.0002552641090005636,0.9983729124069214,0.965897798538208,0.03026142343878746,0.05764022096991539,0.00968208722770214,0.03469249978661537
update she is in the hospital for atleast days sick puppy,0.0003928441146854311,0.9954191446304321,0.004188037943094969,0.548378586769104,0.034514836966991425,0.00891407486051321,0.10739109665155411,0.057722557336091995,0.833382785320282
thank ya baby gays,0.010770494118332863,0.5960456132888794,0.3931838572025299,0.9987926483154297,0.0365423858165741,0.012373530305922031,0.842402994632721,0.00948661845177412,0.13530628383159637
fuck it i am fixing to start watching power w the rest of you niggers,0.9980217218399048,0.0015478940913453698,0.0004305020847823471,0.9992825388908386,0.9519816637039185,0.030879270285367966,0.02548733353614807,0.009733231738209724,0.06788920611143112
noice i got the silver one just cuz i am a white hoe and that the closest color i could get to it,0.0013568224385380745,0.9201552271842957,0.07848796993494034,0.9939172863960266,0.031151708215475082,0.003561892779543996,0.38791319727897644,0.006142937112599611,0.49938321113586426
walk me through how gorka has been able to be trump nazi whisperer he and bannon have not been quiet about their roles to bring right wing christian white anglo saxon nations,0.004064242355525494,0.9858206510543823,0.010115125216543674,0.9837452173233032,0.030277462676167488,0.04949679225683212,0.018062297254800797,0.09143254160881042,0.5239947438240051
here is the thing you can love or hate whoever you like they certainly do not all jews are bad not all whites are good but there is definitely an agenda that i see,0.06186196953058243,0.6003531217575073,0.33778494596481323,0.4981116056442261,0.07628024369478226,0.7135596871376038,0.02001250721514225,0.029994690790772438,0.14083245396614075
paul joseph watson thinks he looks cool with a ciggie hanging out of his big nigger lips,0.9978804588317871,0.0015791818732395768,0.0005403609247878194,0.9987177848815918,0.9626566171646118,0.02159440889954567,0.04177825152873993,0.009769504889845848,0.058451488614082336
deeply concerning ffs bbc bias bj was alleged to have touched a remoaner leg twenty years ago he denied it he not jimmy feckin savile condemn labour instead who turned a blind eye to hundreds of children being raped by grooming gangs in rotherham bb cfakenews,0.019454000517725945,0.8771951198577881,0.10335087776184082,0.9990645051002502,0.0596386082470417,0.024871177971363068,0.0925276055932045,0.03900754451751709,0.6500517129898071
we had them white ones tyvex or arco i forget handle fucked ft gash down them,0.0003065788187086582,0.9981018900871277,0.0015915812691673636,0.9251189827919006,0.1639329493045807,0.005131503101438284,0.010822546668350697,0.01658080331981182,0.8931267261505127
if you tell the truth they will hate you for it and the more you tell it the more they will hate you,0.00032859796192497015,0.9982782602310181,0.0013931113062426448,0.3142569065093994,0.026129117235541344,0.01349344477057457,0.06434740871191025,0.026095332577824593,0.8624539971351624
i am done with you i am not helping you get your faggot word out lmfao your discusting and should kill yourself,0.04460766166448593,0.02329113334417343,0.9321011900901794,0.9994326233863831,0.014460289850831032,0.0290309377014637,0.8253780007362366,0.026932448148727417,0.17232190072536469
amaka so you are now in a man house because of foodstuffs you are no longer lesbian,0.00027040811255574226,0.9950644373893738,0.004665182903409004,0.9830262064933777,0.018334293738007545,0.014022870920598507,0.7000414133071899,0.009133582003414631,0.35440734028816223
what up with the shitskin comment,0.9978929162025452,0.0006000944413244724,0.0015069901710376143,0.9965077042579651,0.7733902335166931,0.1603216826915741,0.04836638271808624,0.019064031541347504,0.034717071801424026
dislike food eggplant capsicum paprika favourite colour yellow charm point mole at the mouth strong point brave weak point too serious favourite fashion black and white with only the shoes in colours cap hat,0.0005430574528872967,0.9978101849555969,0.001646752585656941,0.7531356811523438,0.062463924288749695,0.007614378817379475,0.026544099673628807,0.041711557656526566,0.879716694355011
you talking about the white supremacists neonazi sympathizer called djt,0.0002516712702345103,0.9932622313499451,0.006486150901764631,0.4084736704826355,0.14994226396083832,0.006902952212840319,0.012972547672688961,0.019996091723442078,0.6619966626167297
we are not offended by the counter semitism if you are not outraged by what elite jews are doing to white countries you are not paying attention,0.12329654395580292,0.3594830632209778,0.5172204375267029,0.4850173592567444,0.05668021738529205,0.8475632667541504,0.020918482914566994,0.04720557853579521,0.11306408792734146
i hate you i love you,0.0007844375213608146,0.9959328770637512,0.003282764460891485,0.05353622883558273,0.025171026587486267,0.033851511776447296,0.06484497338533401,0.03276733681559563,0.863675057888031
why do white people say dawg,0.0009170171688310802,0.9803023338317871,0.018780618906021118,0.862449049949646,0.332867830991745,0.003148586954921484,0.03740512207150459,0.006859556771814823,0.6235181093215942
why is it all the faggots who demand christian bakers bake them a faggot loving cake have never found a muslim bakery demanded the muslims bake them a faggot loving cake always remember the truth is hate speech to those who hate the truth,0.9717990159988403,0.0007419886533170938,0.02745896577835083,0.9960749745368958,0.08737573027610779,0.7270833849906921,0.8649400472640991,0.02694724127650261,0.03259400650858879
obamanicknames dollar muslim pimp a hole musloid a token to make stupid white people feel less guilty a tr gay husband americahaterinchief america hating globalist elitist piece of trash arrogant pompous narcissistic thug attention hound b hussein blunder barack arafat,0.9724137783050537,0.001555758761242032,0.02603045664727688,0.9926348328590393,0.17919248342514038,0.9233637452125549,0.27275142073631287,0.03116529807448387,0.03890097886323929
but history is as is the history of how jews acquired the land so let the arabs go back to their huge sandpit and you worry about the millions displaced and starving,0.5962707996368408,0.07965203374624252,0.32407712936401367,0.5747397541999817,0.20563770830631256,0.8451822400093079,0.012979863211512566,0.0521271750330925,0.08183574676513672
so apparently if you leave your house and get sexually harassed assaulted raped it your fault because you left the house are not that the most f cked up thing i have heard in my entire life who says that cruel world,0.0012208758853375912,0.9729254245758057,0.02585369534790516,0.9989908337593079,0.01624882221221924,0.016843121498823166,0.129042387008667,0.02108762226998806,0.8150392174720764
arya is a fucking goat,0.005775942001491785,0.7619508504867554,0.2322731912136078,0.9989789724349976,0.05880584195256233,0.01023046113550663,0.19784069061279297,0.019152380526065826,0.5603653788566589
i am not a racist i just hate murderously retarded fascist ideologies stupid people but some things are universally recognizable some are not apparently adversary ucanquoteme,0.003956298343837261,0.0034426143392920494,0.9926010966300964,0.9975427389144897,0.03746364638209343,0.025969035923480988,0.04349842295050621,0.365339457988739,0.46329784393310547
the purpose goal of muslim immigrants is not integration into free society the purpose of islamists is to take over enslave free nations banislam deportmuslims,0.6475614309310913,0.19727295637130737,0.1551656275987625,0.6980764865875244,0.08351066708564758,0.8666660189628601,0.012376019731163979,0.09292693436145782,0.10647652298212051
what did meek say niggas fuck they bestfriends like they was dykes,0.00681241974234581,0.7022472023963928,0.29094043374061584,0.9995073080062866,0.11596567183732986,0.005183896515518427,0.5880231857299805,0.007740561850368977,0.2965472936630249
imagine being this retarded,0.0013195585925132036,0.003013209206983447,0.9956672191619873,0.9958957433700562,0.022720620036125183,0.017855586484074593,0.047609955072402954,0.44302961230278015,0.5524198412895203
you don t see whoever that is commenting on my shit i can t even see the retweet or responses tho,0.00030911341309547424,0.9958886504173279,0.0038022976368665695,0.9942110776901245,0.028277358040213585,0.009365404956042767,0.04275638610124588,0.029684070497751236,0.8666433095932007
like rt dm to be added to a gc keep it active hype each other up must be following me issaproudhomo,0.00011750833073165268,0.9983699917793274,0.0015124718192964792,0.8324498534202576,0.025995152071118355,0.010317308828234673,0.04616991803050041,0.0349593311548233,0.8989214301109314
merkel is a moron and an east german communist who loves muzzies more than germans when will the germans kick her fat ass out of office,0.9941925406455994,0.0002765192766673863,0.005530897527933121,0.9895485639572144,0.19657590985298157,0.9137952923774719,0.1243201270699501,0.03083322010934353,0.020178960636258125
i think spicer is going to need to start using videos and charts and graphs to really teach the media the truth about issues like violence in chicago violent immigrants etc mere words are not enough the narrative in their heads is too strong,0.001930282567627728,0.9745672345161438,0.023502491414546967,0.7300845980644226,0.04823987931013107,0.024492627009749413,0.019993258640170097,0.5762872695922852,0.4363363981246948
my ignorance proves i know nothing about this nigger comic i am good with that,0.9971761703491211,0.0024368874728679657,0.00038688635686412454,0.9983042478561401,0.9476461410522461,0.027003081515431404,0.017521118745207787,0.0076280152425169945,0.0537719801068306
holy shit i want to listen to all of these they all look amazing,0.00024327533901669085,0.9962771534919739,0.003479539882391691,0.9286229014396667,0.023231009021401405,0.010878849774599075,0.04054523631930351,0.028486689552664757,0.9147564768791199
islam and antisexist parading together are like nazi and jewish together,0.06324204057455063,0.8034600019454956,0.1332979053258896,0.8132920265197754,0.020015554502606392,0.8118325471878052,0.016299059614539146,0.038218479603528976,0.20527176558971405
you r such a fuckin hoe i love it you r such a fuckin hoe i love it you r such a fuckin hoe i love it ur boyfriend a dork mclovin,0.005212643649429083,0.20889948308467865,0.7858878970146179,0.9992607235908508,0.027933377772569656,0.01503786165267229,0.5927122831344604,0.02707788720726967,0.3294152319431305
please people do not reply to this ignorant peasant raghead as it is from one of them it is unable to differentiate between a child and a woman as mo the pedo married a yr old they also can not tell between women and goats both have beards after all,0.9969070553779602,0.0003656239132396877,0.002727313432842493,0.9949786067008972,0.8767116665840149,0.189717099070549,0.19772514700889587,0.025344273075461388,0.030383961275219917
i do not want to hear about systemic racism and power privilege from asians and kikes since they are statistically wealthier than us shut the fuck up,0.9979950189590454,0.0005807863781228662,0.001424236805178225,0.9981695413589478,0.05357259139418602,0.9707756042480469,0.06135839968919754,0.02282826229929924,0.02566155232489109
nancy pelosi invited illegal aliens to the state of the union president trump invited victims of illegal aliens to the state of the union,0.003006602171808481,0.9698168039321899,0.02717655338346958,0.7263043522834778,0.058555182069540024,0.013226251117885113,0.026630498468875885,0.7801287174224854,0.3750380575656891
crazy oh no she is black that ishwat they do of times everyday ghetto lotto you can not win if you do not play,0.0047139315865933895,0.6572151184082031,0.33807092905044556,0.6700936555862427,0.4502842426300049,0.003884932491928339,0.045405223965644836,0.01794920675456524,0.38250628113746643
i be bathing in hunneds white bitch with a onion,0.1518011838197708,0.03892025351524353,0.8092786073684692,0.9993793964385986,0.118411123752594,0.01519481185823679,0.7364336252212524,0.009258188307285309,0.13842734694480896
